client_id,annual_income,ccavg_income_ratio,ccavg_spend,credit_card_with_bank,digital_user,dti_z,education_level,exp_age_gap,experience_years,family_size,has_invest_acct,has_personal_loan,income_per_person_z,mortgage_balance_z,online_banking,securities_acct,risk_grade
205,61,0.0311475409836065,1.9,0,0,0.4256668272004101,2,25,31,2,0,0,-0.3011465453460863,0.4768875987837255,0,0,C
206,91,0.0153846153846153,1.4,1,1,0.0697252140684621,2,26,12,4,0,0,-0.4974646899421384,0.4277251451966261,0,0,D
207,31,0.032258064516129,1.0,0,1,-0.5587100507954694,1,24,25,1,1,0,-0.2884808585979539,-0.5555239265453629,1,1,B
208,71,0.0014084507042253,0.1,0,0,-0.5587100507954694,2,24,10,4,0,0,-0.6241215574234623,-0.5555239265453629,0,0,C
209,73,0.0365753424657534,2.67,1,1,-0.5587100507954694,1,24,16,4,0,0,-0.61145587067533,-0.5555239265453629,1,0,B
210,172,0.0180232558139534,3.1,1,1,0.3789007496079149,1,25,39,4,1,1,0.0154956233572234,2.217238455767046,1,0,D
211,20,0.0,0.0,0,0,-0.5587100507954694,1,25,26,2,0,0,-0.8204397020195144,-0.5555239265453629,0,0,A
212,55,0.0036363636363636,0.2,0,0,-0.5587100507954694,1,26,18,1,0,0,0.3194721053124008,-0.5555239265453629,0,0,B
213,69,0.0246376811594202,1.7,0,0,1.1734943408635323,1,24,22,2,0,0,-0.1998210513610272,1.499466633395394,0,0,A
214,155,0.0477419354838709,7.4,0,1,-0.5587100507954694,1,24,33,1,0,0,2.852609454938879,-0.5555239265453629,1,0,C
215,94,0.0202127659574468,1.9,0,0,-0.5587100507954694,2,26,28,1,0,0,1.3073956716667274,-0.5555239265453629,0,0,D
216,92,0.0,0.0,1,1,0.9890850216558156,1,24,14,2,0,0,0.0914897438460177,1.8927662620921892,1,0,A
217,125,0.0048,0.6,0,0,-0.5587100507954694,1,24,3,2,0,0,0.5094574065343868,-0.5555239265453629,0,0,C
218,74,0.0405405405405405,3.0,0,0,-0.5587100507954694,1,25,14,3,0,0,-0.4489128907409642,-0.5555239265453629,0,0,D
219,72,0.0041666666666666,0.3,0,1,-0.5587100507954694,3,24,20,3,0,0,-0.4658004730718074,-0.5555239265453629,1,0,C
220,61,0.0360655737704918,2.2,1,1,-0.5587100507954694,3,26,30,1,0,0,0.4714603462899895,-0.5555239265453629,1,0,C
221,25,0.012,0.3,1,1,-0.5587100507954694,1,26,6,2,0,0,-0.7571112682788524,-0.5555239265453629,0,0,A
222,83,0.0204819277108433,1.7,0,1,-0.5587100507954694,2,26,19,2,0,0,-0.0225014368871737,-0.5555239265453629,1,0,C
223,104,0.0240384615384615,2.5,0,0,-0.5587100507954694,1,24,2,3,0,0,-0.1955991557783165,-0.5555239265453629,0,0,D
224,41,0.024390243902439,1.0,0,1,-0.5587100507954694,3,30,25,3,0,0,-0.727557999199877,-0.5555239265453629,1,0,A
225,58,0.0310344827586206,1.8,0,0,0.3385438161593955,3,25,27,4,0,0,-0.706448521286323,0.339232728739847,0,0,A
226,93,0.0161290322580645,1.5,1,1,-0.5587100507954694,3,26,13,1,0,0,1.2820642981704626,-0.5555239265453629,0,0,C
227,39,0.0435897435897435,1.7,0,0,-0.5587100507954694,2,25,-1,2,0,0,-0.579791653804999,-0.5555239265453629,0,0,B
228,148,0.0506756756756756,7.5,1,1,-0.5587100507954694,1,24,23,2,1,0,0.8007682017414317,-0.5555239265453629,1,0,D
229,53,0.0358490566037735,1.9,1,1,0.4987212118567082,3,25,22,4,1,0,-0.7381127381566539,0.4080601637617863,0,1,B
230,71,0.0239436619718309,1.7,1,1,0.6092059097509497,1,24,24,2,0,0,-0.1744896778647624,0.8701872274805211,0,0,C
231,92,0.0304347826086956,2.8,0,1,-0.5587100507954694,2,25,22,1,0,0,1.2567329246741978,-0.5555239265453629,1,0,D
232,61,0.0344262295081967,2.1,0,1,-0.5587100507954694,3,25,10,4,0,0,-0.6874499911641243,-0.5555239265453629,1,0,B
233,38,0.0657894736842105,2.5,0,0,1.4729550094291093,2,27,19,3,0,0,-0.7528893726961418,0.7718623203063222,0,0,B
234,58,0.0293103448275862,1.7,0,1,-0.5587100507954694,1,25,37,4,0,0,-0.706448521286323,-0.5555239265453629,1,0,A
235,80,0.01,0.8,0,0,0.5135576198786137,2,25,1,1,0,0,0.9527564427190204,0.9193496810676206,0,0,C
236,71,0.0253521126760563,1.8,0,1,-0.5587100507954694,3,30,8,4,0,0,-0.6241215574234623,-0.5555239265453629,1,0,A
237,89,0.0056179775280898,0.5,1,1,-0.5587100507954694,3,25,18,3,0,0,-0.3222560232596403,-0.5555239265453629,1,0,C
238,83,0.0216867469879518,1.8,0,1,-0.5587100507954694,3,24,38,1,0,0,1.0287505632078149,-0.5555239265453629,1,0,D
239,28,0.0071428571428571,0.2,1,1,-0.5587100507954694,1,25,32,3,0,0,-0.8373272843503575,-0.5555239265453629,1,0,A
240,52,0.0326923076923076,1.7,0,0,-0.5587100507954694,2,25,3,4,0,0,-0.74444558153072,-0.5555239265453629,0,0,A
241,70,0.0171428571428571,1.2,0,0,0.821962226110588,1,25,26,1,0,0,0.6994427077563726,1.1061670046985983,0,0,B
242,71,0.0197183098591549,1.4,1,1,-0.5587100507954694,3,26,22,1,0,0,0.7247740812526374,-0.5555239265453629,0,0,C
243,75,0.0493333333333333,3.7,0,0,1.5762940223689272,3,25,16,1,0,0,0.8260995752376965,2.197573474332206,0,0,D
244,170,0.0464705882352941,7.9,0,1,-0.2256763271978718,3,26,39,3,1,1,0.3616910611395088,0.4178926544792062,1,0,D
245,78,0.0102564102564102,0.8,0,1,0.0131660402307082,1,24,17,4,0,0,-0.579791653804999,0.2114103494133885,1,0,A
246,25,0.04,1.0,0,0,-0.5587100507954694,2,24,11,2,0,0,-0.7571112682788524,-0.5555239265453629,0,0,B
247,60,0.01,0.6,1,1,-0.5587100507954694,3,24,14,2,0,0,-0.3138122320942187,-0.5555239265453629,1,0,B
248,120,0.0225,2.7,0,1,-0.029724666596255,2,24,29,4,1,1,-0.3138122320942187,0.5358825430882449,1,1,D
249,99,0.0141414141414141,1.4,1,1,0.9662928586076708,1,26,29,2,0,0,0.1801495510829445,2.040253622853488,1,0,D
250,55,0.0472727272727272,2.6,1,1,0.6162353725855866,3,25,1,3,0,0,-0.6093449228839746,0.5555475245230846,0,0,C
251,29,0.0344827586206896,1.0,0,0,1.7485141785170404,2,24,6,3,0,0,-0.8288834931849361,0.5948774873927642,0,0,B
252,170,0.0364705882352941,6.2,0,1,0.5345824761663409,2,26,28,2,0,1,1.0794133102003445,2.6400355566161013,1,0,D
253,53,0.0415094339622641,2.2,1,1,-0.5587100507954694,1,25,40,3,0,0,-0.6262325052148178,-0.5555239265453629,0,0,B
254,138,0.0,0.0,0,0,-0.5587100507954694,1,26,21,1,0,0,2.421976105502378,-0.5555239265453629,0,0,C
255,134,0.0291044776119402,3.9,0,1,-0.0423144760628761,3,24,41,3,0,1,0.0577145791843313,0.6342074502624437,1,0,D
256,42,0.0166666666666666,0.7,1,1,1.3203113911476858,3,26,40,2,0,0,-0.5417945935606018,0.8013597924585819,0,0,A
257,99,0.0232323232323232,2.3,1,1,-0.5587100507954694,3,26,0,4,0,0,-0.4468019429496089,-0.5555239265453629,0,0,C
258,18,0.0277777777777777,0.5,1,1,-0.5587100507954694,1,25,41,3,0,0,-0.9217651960045736,-0.5555239265453629,0,0,A
259,24,0.0124999999999999,0.3,0,1,-0.5587100507954694,1,26,9,4,0,0,-0.9217651960045736,-0.5555239265453629,1,0,B
260,55,0.0254545454545454,1.4,0,1,0.2419164766411792,1,26,30,1,0,0,0.3194721053124008,0.2015778586959686,1,0,B
261,58,0.0,0.0,1,1,-0.5587100507954694,1,24,27,1,0,0,0.3954662258011951,-0.5555239265453629,0,0,A
262,111,0.0108108108108108,1.2,0,1,0.7344512000835449,3,26,16,2,0,1,0.3321377920605332,1.9124312435270288,1,0,D
263,33,0.009090909090909,0.3,1,1,-0.5587100507954694,3,26,23,1,1,0,-0.2378181116054244,-0.5555239265453629,1,0,C
264,74,0.0243243243243243,1.8,1,1,0.3068321410279346,2,26,1,4,0,0,-0.6051230273012638,0.5457150338056648,1,0,A
265,38,0.0184210526315789,0.7,0,0,-0.5587100507954694,1,26,19,2,0,0,-0.5924573405531314,-0.5555239265453629,0,0,A
266,23,0.0260869565217391,0.6,0,0,1.8779793805334617,3,26,23,4,1,0,-0.9280980393786398,0.4080601637617863,0,1,B
267,61,0.0245901639344262,1.5,0,1,-0.5587100507954694,1,25,38,2,0,0,-0.3011465453460863,-0.5555239265453629,1,0,B
268,81,0.0358024691358024,2.9,0,0,0.4155973635454258,1,25,22,1,0,0,0.9780878162152852,0.8013597924585819,0,0,D
269,129,0.0193798449612403,2.5,0,1,-0.5587100507954694,1,25,39,1,0,0,2.193993744035995,-0.5555239265453629,1,0,C
270,33,0.0227272727272727,0.75,0,0,-0.5587100507954694,3,30,13,1,0,0,-0.2378181116054244,-0.5555239265453629,0,0,B
271,63,0.0349206349206349,2.2,0,1,-0.5587100507954694,1,24,36,4,0,0,-0.6747843044159919,-0.5555239265453629,1,0,B
272,70,0.02,1.4,0,1,-0.5587100507954694,2,26,14,4,0,0,-0.6304544007975286,-0.5555239265453629,1,0,B
273,45,0.0044444444444444,0.2,1,1,1.4492104465853322,1,26,3,4,0,0,-0.7887754851491835,0.9980096068069796,1,0,C
274,65,0.0076923076923076,0.5,0,1,-0.5587100507954694,3,25,16,3,0,0,-0.5249070112297586,-0.5555239265453629,1,0,A
275,74,0.0297297297297297,2.2,1,1,-0.5587100507954694,1,25,5,4,1,0,-0.6051230273012638,-0.5555239265453629,0,1,B
276,50,0.036,1.8,0,0,-0.5587100507954694,3,25,24,4,1,0,-0.7571112682788524,-0.5555239265453629,0,1,B
277,22,0.0227272727272727,0.5,0,1,2.2746760365615017,3,25,5,4,0,0,-0.934430882752706,0.516217561653405,1,0,A
278,30,0.0333333333333333,1.0,0,0,-0.5587100507954694,3,27,2,4,0,0,-0.8837681357601764,-0.5555239265453629,0,0,A
279,21,0.0476190476190476,1.0,0,1,-0.5587100507954694,1,24,26,4,0,0,-0.9407637261267722,-0.5555239265453629,1,0,A
280,155,0.0251612903225806,3.9,0,1,-0.5587100507954694,1,25,14,2,0,0,0.8894280089783585,-0.5555239265453629,1,0,C
281,64,0.0328125,2.1,0,1,0.9067224324591108,3,25,8,4,0,0,-0.6684514610419258,1.057004551111499,1,0,B
282,65,0.04,2.6,1,1,-0.5587100507954694,3,26,31,4,0,0,-0.6621186176678595,-0.5555239265453629,0,0,C
283,71,0.0098591549295774,0.7,0,1,-0.5587100507954694,3,25,9,4,0,0,-0.6241215574234623,-0.5555239265453629,1,0,B
284,40,0.0125,0.5,0,1,-0.5587100507954694,2,25,36,3,1,0,-0.7360017903652984,-0.5555239265453629,1,1,B
285,69,0.0072463768115942,0.5,0,1,-0.5587100507954694,3,25,19,3,0,0,-0.4911318465680722,-0.5555239265453629,1,0,A
286,69,0.0337681159420289,2.33,0,0,-0.5587100507954694,2,27,13,3,0,0,-0.4911318465680722,-0.5555239265453629,0,0,B
287,45,0.0133333333333333,0.6,0,1,1.1060847919696255,2,26,25,3,0,0,-0.6937828345381906,0.7325323574366427,1,0,A
288,62,0.0112903225806451,0.7,1,1,-0.5587100507954694,2,25,12,3,0,0,-0.5502383847260234,-0.5555239265453629,0,0,A
289,172,0.0249999999999999,4.3,0,1,0.7413105979907832,3,25,19,2,1,1,1.104744683696609,3.288979943965814,1,1,D
290,24,0.0416666666666666,1.0,1,1,-0.5587100507954694,2,27,15,3,0,0,-0.871102449012044,-0.5555239265453629,1,0,A
291,80,0.06125,4.9,0,0,-0.5587100507954694,1,26,25,1,0,0,0.9527564427190204,-0.5555239265453629,0,0,D
292,8,0.08375,0.67,0,1,5.731926950492485,2,27,16,3,0,0,-1.0062031076587896,0.3097352565875874,1,0,B
293,38,0.0210526315789473,0.8,1,1,1.382658784530239,1,25,5,4,0,0,-0.8331053887676468,0.7128673760018028,1,0,A
294,93,0.0279569892473118,2.6,0,0,-0.5587100507954694,3,26,19,4,0,0,-0.484799003194006,-0.5555239265453629,0,0,D
295,55,0.0363636363636363,2.0,0,1,-0.5587100507954694,1,26,9,1,0,0,0.3194721053124008,-0.5555239265453629,1,0,C
296,64,0.0265625,1.7,1,1,-0.5587100507954694,3,26,34,2,0,0,-0.2631494851016892,-0.5555239265453629,0,0,C
297,122,0.0,0.0,0,1,-0.5587100507954694,1,25,9,1,0,0,2.016674129562141,-0.5555239265453629,1,0,C
298,70,0.02,1.4,0,1,-0.5587100507954694,3,30,25,3,0,0,-0.4826880554026507,-0.5555239265453629,1,0,A
299,81,0.0395061728395061,3.2,0,0,-0.5587100507954694,1,24,19,2,0,0,-0.0478328103834385,-0.5555239265453629,0,0,D
300,159,0.0345911949685534,5.5,0,1,-0.5587100507954694,3,26,15,1,1,1,2.9539349489239384,-0.5555239265453629,1,0,D
301,70,0.0185714285714285,1.3,0,0,-0.5587100507954694,1,25,9,4,1,0,-0.6304544007975286,-0.5555239265453629,0,1,B
302,150,0.046,6.9,0,0,0.1885413748120694,1,26,39,2,0,0,0.8260995752376965,1.3716442540689353,0,0,D
303,152,0.0493421052631578,7.5,0,1,-0.5587100507954694,1,24,21,2,0,0,0.8514309487339613,-0.5555239265453629,1,0,C
304,195,0.0153846153846153,3.0,0,0,1.2507645551694109,1,24,25,4,0,1,0.1611510209607459,5.511122846102709,0,0,D
305,22,0.0045454545454545,0.1,0,0,-0.5587100507954694,1,25,23,1,0,0,-0.516463220064337,-0.5555239265453629,0,0,A
306,22,0.059090909090909,1.3,0,1,2.638597185396342,1,25,35,1,0,0,-0.516463220064337,0.6538724316972836,1,0,A
307,79,0.010126582278481,0.8,1,1,-0.5587100507954694,1,26,29,3,0,0,-0.4066939349138563,-0.5555239265453629,1,0,C
308,33,0.0424242424242424,1.4,0,1,-0.5587100507954694,3,24,18,1,0,0,-0.2378181116054244,-0.5555239265453629,1,0,B
309,128,0.033828125,4.33,1,1,-0.5587100507954694,1,24,8,2,1,0,0.5474544667787838,-0.5555239265453629,1,0,D
310,91,0.0417582417582417,3.8,0,1,-0.5587100507954694,1,24,38,1,1,0,1.231401551177933,-0.5555239265453629,1,1,D
311,39,0.023076923076923,0.9,1,1,-0.5587100507954694,1,25,32,4,0,0,-0.8267725453935806,-0.5555239265453629,1,0,A
312,121,0.0603305785123966,7.3,0,1,0.2305734797943791,1,26,26,1,0,0,1.9913427560658763,1.0865020232637588,1,0,C
313,21,0.0319047619047619,0.67,0,1,-0.5587100507954694,3,30,6,1,1,0,-0.5417945935606018,-0.5555239265453629,1,1,B
314,41,0.0560975609756097,2.3,1,1,-0.5587100507954694,1,25,9,3,0,0,-0.727557999199877,-0.5555239265453629,0,0,A
315,45,0.0155555555555555,0.7,0,1,-0.5587100507954694,3,26,37,2,0,0,-0.5037975333162047,-0.5555239265453629,1,0,A
316,51,0.0058823529411764,0.3,0,1,-0.5587100507954694,3,26,-2,3,0,0,-0.643120087545661,-0.5555239265453629,1,0,A
317,165,0.0096969696969696,1.6,0,1,-0.5587100507954694,2,26,31,1,0,1,3.105923189901527,-0.5555239265453629,1,0,D
318,119,0.0352941176470588,4.2,0,1,-0.5587100507954694,2,24,16,2,0,1,0.4334632860455923,-0.5555239265453629,1,0,D
319,110,0.0163636363636363,1.8,0,1,0.4290759246133829,3,25,2,4,0,0,-0.3771406658348807,1.312649309764416,1,0,D
320,20,0.0349999999999999,0.7,1,1,-0.5587100507954694,2,26,39,3,0,0,-0.9048776136737304,-0.5555239265453629,0,0,A
321,64,0.0125,0.8,0,0,1.657309801930969,2,26,34,1,0,0,0.5474544667787838,1.8829337713747696,0,0,C
322,101,0.0435643564356435,4.4,0,0,-0.0944146105563944,2,24,20,3,0,1,-0.2209305292745813,0.2507403122830681,0,0,D
323,101,0.0386138613861386,3.9,0,1,-0.5587100507954694,1,24,39,1,1,1,1.4847152861405808,-0.5555239265453629,1,1,D
324,99,0.0444444444444444,4.4,0,0,-0.5587100507954694,1,25,34,1,0,1,1.4340525391480514,-0.5555239265453629,0,0,D
325,158,0.0386075949367088,6.1,0,0,-0.5587100507954694,1,26,30,4,0,1,-0.0731641838797033,-0.5555239265453629,0,0,D
326,89,0.0213483146067415,1.9,1,1,-0.5587100507954694,2,26,28,1,0,0,1.1807388041854034,-0.5555239265453629,1,0,D
327,80,0.01625,1.3,1,1,-0.5587100507954694,3,25,27,1,1,0,0.9527564427190204,-0.5555239265453629,1,0,C
328,114,0.0175438596491228,2.0,0,1,1.4579056386126308,1,26,32,2,0,0,0.3701348523049304,3.3971373418574324,1,0,D
329,49,0.010204081632653,0.5,1,1,-0.5587100507954694,2,25,35,3,0,0,-0.6600076698765042,-0.5555239265453629,1,0,A
330,191,0.0331413612565445,6.33,0,1,-0.5587100507954694,1,24,4,1,0,0,3.764538900804411,-0.5555239265453629,1,0,C
331,78,0.0128205128205128,1.0,0,1,-0.5587100507954694,2,24,30,4,0,0,-0.579791653804999,-0.5555239265453629,1,0,B
332,28,0.0357142857142857,1.0,0,0,-0.5587100507954694,1,26,6,3,0,0,-0.8373272843503575,-0.5555239265453629,0,0,A
333,42,0.019047619047619,0.8,0,1,-0.5587100507954694,2,26,33,1,0,0,-0.0098357501390413,-0.5555239265453629,1,0,B
334,140,0.0178571428571428,2.5,0,0,-0.5587100507954694,1,25,38,1,0,0,2.4726388524949074,-0.5555239265453629,0,0,C
335,45,0.0288888888888888,1.3,0,1,-0.5587100507954694,2,25,23,1,0,0,0.066158370349753,-0.5555239265453629,1,0,A
336,122,0.0024590163934426,0.3,1,1,1.1287931686260386,1,24,32,2,1,0,0.4714603462899895,2.9841727317257973,1,0,D
337,65,0.04,2.6,0,1,-0.5587100507954694,2,24,12,3,0,0,-0.5249070112297586,-0.5555239265453629,1,0,D
338,68,0.0205882352941176,1.4,0,1,-0.5587100507954694,3,30,27,1,0,0,0.648779960763843,-0.5555239265453629,1,0,C
339,153,0.0130718954248366,2.0,0,0,0.9064888229448026,1,26,3,2,0,0,0.8640966354820937,3.2988124346832337,0,0,C
340,89,0.0157303370786516,1.4,0,0,-0.5587100507954694,2,26,13,4,0,0,-0.5101303766902708,-0.5555239265453629,0,0,D
341,91,0.0285714285714285,2.6,1,1,-0.5587100507954694,1,25,34,1,0,0,1.231401551177933,-0.5555239265453629,1,0,C
342,55,0.0363636363636363,2.0,0,1,1.364873164474401,2,25,6,4,0,0,-0.7254470514085215,1.2634868561773165,1,0,A
343,118,0.0279661016949152,3.3,1,1,-0.5587100507954694,1,24,19,2,0,0,0.4207975992974599,-0.5555239265453629,0,0,D
344,22,0.0304545454545454,0.67,0,0,2.1187098299179987,3,30,5,1,0,0,-0.516463220064337,0.4572226173488857,0,0,A
345,63,0.0222222222222222,1.4,1,1,0.6939709104999675,3,30,24,3,0,0,-0.5417945935606018,0.8013597924585819,1,0,A
346,12,0.0416666666666666,0.5,0,1,3.1584845408746856,2,24,27,4,1,0,-0.997759316493368,0.2114103494133885,1,1,B
347,50,0.054,2.7,0,1,-0.5587100507954694,2,25,19,3,0,0,-0.6515638787110826,-0.5555239265453629,1,0,B
348,43,0.0372093023255813,1.6,1,1,-0.5587100507954694,3,25,0,2,1,0,-0.5291289068124694,-0.5555239265453629,1,1,C
349,173,0.038150289017341,6.6,1,1,-0.5587100507954694,1,25,15,4,1,1,0.0218284667312896,-0.5555239265453629,1,0,D
350,60,0.05,3.0,0,0,0.6994173494621215,1,24,2,2,0,1,-0.3138122320942187,0.7423648481540626,0,0,D
351,113,0.0088495575221238,1.0,0,1,-0.5587100507954694,3,25,14,1,1,0,1.7886917680957584,-0.5555239265453629,1,1,D
352,155,0.0341935483870967,5.3,0,1,-0.5587100507954694,2,24,4,4,0,1,-0.0921627140019019,-0.5555239265453629,1,0,D
353,91,0.0109890109890109,1.0,1,1,-0.5587100507954694,2,24,28,4,0,0,-0.4974646899421384,-0.5555239265453629,0,0,D
354,55,0.02,1.1,0,1,-0.5587100507954694,2,24,29,4,0,0,-0.7254470514085215,-0.5555239265453629,1,0,B
355,173,0.0080924855491329,1.4,0,1,0.8263540078170649,1,24,20,2,0,0,1.1174103704447416,3.5642896840535707,1,0,C
356,71,0.004225352112676,0.3,1,1,-0.5587100507954694,3,24,19,3,0,0,-0.474244264237229,-0.5555239265453629,0,0,C
357,24,0.0166666666666666,0.4,0,0,1.5381689496338486,3,26,30,2,0,0,-0.7697769550269848,0.3097352565875874,0,0,A
358,42,0.0476190476190476,2.0,0,1,0.5441938390407304,2,24,14,1,0,0,-0.0098357501390413,0.2409078215656482,1,0,B
359,141,0.030709219858156,4.33,0,1,-0.5587100507954694,1,24,6,2,0,0,0.712108394504505,-0.5555239265453629,1,0,C
360,32,0.059375,1.9,0,1,-0.5587100507954694,3,26,6,1,0,0,-0.2631494851016892,-0.5555239265453629,1,0,B
361,55,0.0236363636363636,1.3,0,0,-0.5587100507954694,1,25,10,4,0,0,-0.7254470514085215,-0.5555239265453629,0,0,B
362,153,0.0490196078431372,7.5,0,1,-0.5587100507954694,1,24,19,2,0,0,0.8640966354820937,-0.5555239265453629,1,0,C
363,113,0.0123893805309734,1.4,1,1,0.8077195472316808,1,26,32,2,0,0,0.357469165556798,2.099248567158007,0,0,D
364,30,0.0566666666666666,1.7,0,0,-0.5587100507954694,2,25,0,2,0,0,-0.6937828345381906,-0.5555239265453629,0,0,B
365,29,0.0344827586206896,1.0,1,1,2.359829999958817,3,30,24,3,0,0,-0.8288834931849361,0.8996846996327807,0,0,A
366,174,0.0390804597701149,6.8,0,1,0.9728661470102709,2,25,32,1,0,1,3.33390555136791,4.026416747772306,1,0,D
367,35,0.0085714285714285,0.3,0,1,-0.5587100507954694,3,26,24,1,0,0,-0.1871553646128948,-0.5555239265453629,1,0,A
368,98,0.0204081632653061,2.0,0,1,0.4624972546084193,2,24,8,2,0,0,0.1674838643348121,1.1651619490031178,1,0,C
369,30,0.0333333333333333,1.0,0,1,2.472233231643272,3,26,37,2,0,0,-0.6937828345381906,1.0078420975243996,1,0,A
370,58,0.043103448275862,2.5,1,1,-0.5587100507954694,1,25,6,2,0,0,-0.3391436055904835,-0.5555239265453629,0,0,C
371,25,0.04,1.0,0,0,2.8039213644384557,1,24,12,4,0,0,-0.9154323526305074,0.8898522089153609,0,0,B
372,19,0.0368421052631578,0.7,0,0,-0.5587100507954694,1,24,34,4,0,0,-0.9534294128749046,-0.5555239265453629,0,0,B
373,44,0.0159090909090909,0.7,0,1,1.7027999455353242,2,26,30,4,0,0,-0.7951083285232496,1.155329458285698,1,0,B
374,20,0.05,1.0,1,1,2.615202254399817,1,24,25,4,0,0,-0.9470965695008384,0.5358825430882449,1,0,B
375,98,0.0316326530612244,3.1,0,1,0.7250934188551333,1,25,5,2,0,0,0.1674838643348121,1.6076240312870127,1,0,D
376,90,0.0177777777777777,1.6,0,1,-0.5587100507954694,1,26,7,3,0,0,-0.3138122320942187,-0.5555239265453629,1,0,C
377,61,0.0114754098360655,0.7,0,0,-0.5587100507954694,1,24,21,3,0,0,-0.5586821758914451,-0.5555239265453629,0,0,A
378,40,0.05,2.0,0,1,-0.5587100507954694,2,25,5,4,0,0,-0.8204397020195144,-0.5555239265453629,1,0,B
379,38,0.0552631578947368,2.1,0,0,-0.5587100507954694,3,24,23,2,0,0,-0.5924573405531314,-0.5555239265453629,0,0,B
380,28,0.0607142857142857,1.7,0,0,-0.5587100507954694,2,25,0,2,0,0,-0.7191142080344552,-0.5555239265453629,0,0,B
381,34,0.0441176470588235,1.5,1,1,-0.5587100507954694,3,30,33,1,0,0,-0.2124867381091596,-0.5555239265453629,1,0,B
382,73,0.0315068493150684,2.3,1,1,-0.5587100507954694,3,26,29,2,0,0,-0.1491583043684976,-0.5555239265453629,1,0,C
383,133,0.0150375939849624,2.0,1,1,-0.5587100507954694,1,24,41,4,0,1,-0.2314852682313582,-0.5555239265453629,0,0,D
384,53,0.0037735849056603,0.2,0,1,-0.5587100507954694,1,26,18,1,0,0,0.2688093583198713,-0.5555239265453629,1,0,C
385,21,0.0285714285714285,0.6,1,1,-0.5587100507954694,3,26,25,4,0,0,-0.9407637261267722,-0.5555239265453629,1,0,A
386,40,0.0225,0.9,0,1,-0.5587100507954694,1,26,9,3,0,0,-0.7360017903652984,-0.5555239265453629,1,0,B
387,41,0.0414634146341463,1.7,0,1,-0.5587100507954694,2,25,5,4,0,0,-0.8141068586454483,-0.5555239265453629,1,0,B
388,82,0.0219512195121951,1.8,0,1,-0.5587100507954694,2,26,5,4,0,0,-0.5544602803087342,-0.5555239265453629,1,0,A
389,100,0.034,3.4,0,0,-0.5587100507954694,3,24,30,4,0,1,-0.4404690995755427,-0.5555239265453629,0,0,D
390,155,0.0451612903225806,7.0,1,1,-0.5587100507954694,1,25,20,1,0,0,2.852609454938879,-0.5555239265453629,1,0,C
391,45,0.0044444444444444,0.2,0,1,-0.5587100507954694,1,26,19,1,0,0,0.066158370349753,-0.5555239265453629,1,0,B
392,9,0.0333333333333333,0.3,1,1,-0.5587100507954694,3,26,32,3,0,0,-0.997759316493368,-0.5555239265453629,0,0,A
393,48,0.0375,1.8,0,1,-0.5587100507954694,3,25,29,4,0,0,-0.7697769550269848,-0.5555239265453629,1,0,B
394,18,0.0055555555555555,0.1,1,1,2.9043173893074954,3,25,28,4,1,0,-0.9597622562489708,0.516217561653405,1,1,B
395,80,0.0424999999999999,3.4,1,1,-0.5587100507954694,1,24,9,4,0,0,-0.5671259670568666,-0.5555239265453629,1,0,D
396,64,0.04375,2.8,0,0,-0.5587100507954694,1,25,35,2,0,0,-0.2631494851016892,-0.5555239265453629,0,0,C
397,29,0.0034482758620689,0.1,0,0,-0.5587100507954694,1,26,24,4,0,0,-0.8901009791342426,-0.5555239265453629,0,0,B
398,48,0.0145833333333333,0.7,0,1,-0.5587100507954694,2,24,2,3,0,0,-0.6684514610419258,-0.5555239265453629,1,0,C
399,23,0.017391304347826,0.4,0,0,-0.5587100507954694,1,24,30,2,0,0,-0.7824426417751172,-0.5555239265453629,0,0,A
400,84,0.0023809523809523,0.2,1,1,-0.5587100507954694,1,25,3,4,0,0,-0.5417945935606018,-0.5555239265453629,1,0,C
401,179,0.0368715083798882,6.6,0,1,-0.5587100507954694,1,26,10,3,0,1,0.4376851816283031,-0.5555239265453629,1,0,D
402,30,0.05,1.5,1,1,1.5762940223689272,2,27,2,4,0,0,-0.8837681357601764,0.5457150338056648,0,0,B
403,93,0.0526881720430107,4.9,1,1,0.2591342514247632,1,26,28,1,1,0,1.2820642981704626,0.7521973388714824,1,0,D
404,39,0.0487179487179487,1.9,0,0,-0.5587100507954694,2,25,30,2,0,0,-0.579791653804999,-0.5555239265453629,0,0,A
405,60,0.0083333333333333,0.5,0,0,1.1759807586506028,2,25,36,3,0,0,-0.5671259670568666,1.233989384025057,0,0,A
